,PC,PJ,BV,BF,BO,BT,BC,BY,BU,DP,BL,BA,BP,CA,EL,FP,CH,AC,BH,CG,ER,RI,CC,DL,DF,Butyrate,PC_Median,PJ_Median,BV_Median,BF_Median,BO_Median,BT_Median,BC_Median,BY_Median,BU_Median,DP_Median,BL_Median,BA_Median,BP_Median,CA_Median,EL_Median,FP_Median,CH_Median,AC_Median,BH_Median,CG_Median,ER_Median,RI_Median,CC_Median,DL_Median,DF_Median,Butyrate_Median,PC_STD,PJ_STD,BV_STD,BF_STD,BO_STD,BT_STD,BC_STD,BY_STD,BU_STD,DP_STD,BL_STD,BA_STD,BP_STD,CA_STD,EL_STD,FP_STD,CH_STD,AC_STD,BH_STD,CG_STD,ER_STD,RI_STD,CC_STD,DL_STD,DF_STD,Butyrate_STD,PC_5Pct,PJ_5Pct,BV_5Pct,BF_5Pct,BO_5Pct,BT_5Pct,BC_5Pct,BY_5Pct,BU_5Pct,DP_5Pct,BL_5Pct,BA_5Pct,BP_5Pct,CA_5Pct,EL_5Pct,FP_5Pct,CH_5Pct,AC_5Pct,BH_5Pct,CG_5Pct,ER_5Pct,RI_5Pct,CC_5Pct,DL_5Pct,DF_5Pct,Butyrate_5Pct,PC_20Pct,PJ_20Pct,BV_20Pct,BF_20Pct,BO_20Pct,BT_20Pct,BC_20Pct,BY_20Pct,BU_20Pct,DP_20Pct,BL_20Pct,BA_20Pct,BP_20Pct,CA_20Pct,EL_20Pct,FP_20Pct,CH_20Pct,AC_20Pct,BH_20Pct,CG_20Pct,ER_20Pct,RI_20Pct,CC_20Pct,DL_20Pct,DF_20Pct,Butyrate_20Pct,PC_80Pct,PJ_80Pct,BV_80Pct,BF_80Pct,BO_80Pct,BT_80Pct,BC_80Pct,BY_80Pct,BU_80Pct,DP_80Pct,BL_80Pct,BA_80Pct,BP_80Pct,CA_80Pct,EL_80Pct,FP_80Pct,CH_80Pct,AC_80Pct,BH_80Pct,CG_80Pct,ER_80Pct,RI_80Pct,CC_80Pct,DL_80Pct,DF_80Pct,Butyrate_80Pct,PC_95Pct,PJ_95Pct,BV_95Pct,BF_95Pct,BO_95Pct,BT_95Pct,BC_95Pct,BY_95Pct,BU_95Pct,DP_95Pct,BL_95Pct,BA_95Pct,BP_95Pct,CA_95Pct,EL_95Pct,FP_95Pct,CH_95Pct,AC_95Pct,BH_95Pct,CG_95Pct,ER_95Pct,RI_95Pct,CC_95Pct,DL_95Pct,DF_95Pct,Butyrate_95Pct,NumSims,Community,NumSpecies
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16612000000000002,0.0,0.0,0.0,0.0,0.0,0.057132,0.0,0.0,0.0,0.9205700000000001,0.0,0.0,0.0,0.0,0.0,1.2604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036343,0.0,0.0,0.0,0.0,0.0,5.804e-05,0.0,0.0,0.0,1.0768,0.0,0.0,0.0,0.0,0.0,0.5282399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28441,0.0,0.0,0.0,0.0,0.0,0.19692,0.0,0.0,0.0,0.42426,0.0,0.0,0.0,0.0,0.0,2.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0932e-08,0.0,0.0,0.0,0.0,0.0,2.3089e-11,0.0,0.0,0.0,0.11242,0.0,0.0,0.0,0.0,0.0,0.5275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.594e-07,0.0,0.0,0.0,0.0,0.0,1.8805000000000002e-08,0.0,0.0,0.0,0.57652,0.0,0.0,0.0,0.0,0.0,0.5275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32366,0.0,0.0,0.0,0.0,0.0,0.014003,0.0,0.0,0.0,1.0913,0.0,0.0,0.0,0.0,0.0,0.70712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59513,0.0,0.0,0.0,0.0,0.0,0.40813,0.0,0.0,0.0,1.3583,0.0,0.0,0.0,0.0,0.0,5.7628,364,DP-FP-CG,3.0
126,0.74352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1902,0.0,0.0,0.0,0.0,0.0,0.71058,0.0,0.0,0.0,0.0,14.488,0.7138800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017596,0.0,0.0,0.0,0.0,0.0,0.45193999999999995,0.0,0.0,0.0,0.0,12.107000000000001,0.6029399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32364,0.0,0.0,0.0,0.0,0.0,0.80353,0.0,0.0,0.0,0.0,7.3967,4.0137e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2401e-08,0.0,0.0,0.0,0.0,0.0,1.1495999999999999e-07,0.0,0.0,0.0,0.0,7.9468,0.12095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3209000000000001e-07,0.0,0.0,0.0,0.0,0.0,0.0037199,0.0,0.0,0.0,0.0,7.981,1.2143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36938000000000004,0.0,0.0,0.0,0.0,0.0,1.4575,0.0,0.0,0.0,0.0,21.363000000000003,1.5581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6953,0.0,0.0,0.0,0.0,0.0,2.0409,0.0,0.0,0.0,0.0,26.734,377,PC-EL-ER,3.0
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51956,0.0,0.0,0.0,0.048529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43972,1.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6192300000000001,0.0,0.0,0.0,1.0774000000000001e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34134000000000003,0.50421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33687,0.0,0.0,0.0,0.25739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46166999999999997,3.2713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00097925,0.0,0.0,0.0,3.4384e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.903200000000001e-09,0.50421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18288,0.0,0.0,0.0,1.4918000000000002e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.154399999999999e-05,0.50421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6903100000000001,0.0,0.0,0.0,0.0011260999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80575,0.51852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9572799999999999,0.0,0.0,0.0,0.29038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3068,4.1949,377,BA-FP-DF,3.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20565999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31506999999999996,0.0,0.76907,0.0,11.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10547000000000001,0.0,0.85815,0.0,5.4782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52323,0.0,0.44895,0.0,15.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6243e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9358999999999998e-08,0.0,3.5634e-07,0.0,2.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2233999999999996e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4354e-05,0.0,0.5463899999999999,0.0,2.3654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4043,0.0,0.9544799999999999,0.0,14.299000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8042100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4981,0.0,1.208,0.0,46.585,390,DP-RI-DL,3.0
129,0.6494300000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52632,0.62449,0.0,0.0,0.0,0.0,13.695,0.42006000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29774,0.30673,0.0,0.0,0.0,0.0,10.77,0.74407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6230399999999999,0.74158,0.0,0.0,0.0,0.0,6.8264,5.1653e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7934e-08,2.2153999999999998e-08,0.0,0.0,0.0,0.0,7.9468,3.5302e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6500999999999999e-06,2.1680999999999998e-05,0.0,0.0,0.0,0.0,7.947,1.2242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0813,1.3341,0.0,0.0,0.0,0.0,20.227999999999998,1.9845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2897,1.8577,0.0,0.0,0.0,0.0,25.048000000000002,365,PC-CG-ER,3.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66992,0.0,0.0,0.0,0.21089000000000002,0.0,0.0,0.9849899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4182,0.0,0.0,0.0,0.062355999999999995,0.0,0.0,0.92732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7167399999999999,0.0,0.0,0.0,0.41939,0.0,0.0,0.8481700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1627e-09,0.0,0.0,0.0,4.2326000000000005e-10,0.0,0.0,2.9087e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7555e-07,0.0,0.0,0.0,9.670700000000001e-08,0.0,0.0,0.0079612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1318,0.0,0.0,0.0,0.33954,0.0,0.0,1.7476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9509,0.0,0.0,0.0,0.66186,0.0,0.0,2.4115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.291,379,BL-EL-AC,3.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55807,0.0,0.0,0.9298299999999999,0.0,0.0,12.345999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39355999999999997,0.0,0.0,0.1475,0.0,0.0,12.197000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6933199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59238,0.0,0.0,1.0484,0.0,0.0,2.2447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5019000000000002e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.815100000000001e-09,0.0,0.0,1.1142000000000001e-08,0.0,0.0,9.1936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1500999999999996e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6786e-06,0.0,0.0,1.9238e-07,0.0,0.0,9.9145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0816,0.0,0.0,1.943,0.0,0.0,14.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3887,0.0,0.0,2.7573,0.0,0.0,15.609000000000002,386,BL-CG-CC,3.0
132,0.40168000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43532,0.0,0.0,0.58487,15.215,0.00097621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16665,0.0,0.0,0.7295,7.2843,0.69948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53584,0.0,0.0,0.4235,15.817,1.9006e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9527e-08,0.0,0.0,4.4142e-08,2.365,9.4063e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7347999999999999e-06,0.0,0.0,0.017869,2.3651,1.1062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8648600000000001,0.0,0.0,0.8293200000000001,27.894000000000002,1.9723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5356,0.0,0.0,1.0165,47.693000000000005,360,PC-RI-DF,3.0
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18275,0.0,0.0,0.0,0.0,0.0,0.10907,0.0,0.0,0.0,0.0,0.65603,0.0,0.0,0.0,0.0,13.379000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14265999999999998,0.0,0.0,0.0,0.0,0.0,7.449e-07,0.0,0.0,0.0,0.0,0.70098,0.0,0.0,0.0,0.0,13.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2437,0.0,0.0,0.0,0.0,0.0,0.31304,0.0,0.0,0.0,0.0,0.51313,0.0,0.0,0.0,0.0,4.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6716e-08,0.0,0.0,0.0,0.0,0.0,4.8646e-12,0.0,0.0,0.0,0.0,0.0059257,0.0,0.0,0.0,0.0,7.4658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.338299999999999e-07,0.0,0.0,0.0,0.0,0.0,6.2929e-09,0.0,0.0,0.0,0.0,0.20157,0.0,0.0,0.0,0.0,9.2452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30114,0.0,0.0,0.0,0.0,0.0,0.12365,0.0,0.0,0.0,0.0,0.9527,0.0,0.0,0.0,0.0,16.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52503,0.0,0.0,0.0,0.0,0.0,0.5957100000000001,0.0,0.0,0.0,0.0,1.4068,0.0,0.0,0.0,0.0,20.207,388,DP-FP-ER,3.0
134,0.6158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26485,0.0,0.0,0.0,0.0,0.0,0.0,0.76466,0.0,0.0,0.0,24.936,0.18400999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041913,0.0,0.0,0.0,0.0,0.0,0.0,0.6712899999999999,0.0,0.0,0.0,22.18,0.7823100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47288,0.0,0.0,0.0,0.0,0.0,0.0,0.685,0.0,0.0,0.0,20.22,2.5043000000000005e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.549299999999999e-10,0.0,0.0,0.0,0.0,0.0,0.0,7.2314e-08,0.0,0.0,0.0,2.365,2.0124000000000002e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2283e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.036539999999999996,0.0,0.0,0.0,3.4436,1.2185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37689,0.0,0.0,0.0,0.0,0.0,0.0,1.4747,0.0,0.0,0.0,45.896,2.2238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4186,0.0,0.0,0.0,0.0,0.0,0.0,1.9105,0.0,0.0,0.0,58.75899999999999,356,PC-EL-RI,3.0
135,0.76263,0.7148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021838999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46226999999999996,0.40275,0.93852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1943000000000003e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7263e-06,0.88403,0.62253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3272,6.277399999999999e-10,0.00019487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2512999999999999e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7680999999999998e-10,4.0294e-06,0.090662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.698500000000001e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2998e-07,1.3089,0.95114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030967,2.0674,1.4016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06743500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2414,344,PC-PJ-FP,3.0
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20714000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5713699999999999,0.0,0.0,0.5715100000000001,19.230999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25853000000000004,0.0,0.0,0.67424,9.9964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65015,0.0,0.0,0.49113999999999997,19.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8483e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7637e-08,0.0,0.0,4.0935000000000005e-07,2.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010520999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010118,0.0,0.0,0.017953,2.6636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36604000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0909,0.0,0.0,0.8850399999999999,34.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9496,0.0,0.0,1.1665,59.913999999999994,388,DP-RI-DF,3.0
137,0.51727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81312,0.0,0.58963,0.0,0.0,0.0,19.77,0.010745000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93222,0.0,0.35306,0.0,0.0,0.0,12.787,0.80133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.861,0.0,0.62156,0.0,0.0,0.0,18.347,8.3174e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7365999999999998e-08,0.0,2.1012e-08,0.0,0.0,0.0,2.365,7.1036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9405999999999998e-07,0.0,4.3961000000000006e-07,0.0,0.0,0.0,2.365,1.2125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3654,0.0,1.2972,0.0,0.0,0.0,40.656,2.2825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3357,0.0,1.7103,0.0,0.0,0.0,52.849,338,PC-CG-RI,3.0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66241,0.0,0.0,0.0,0.21946,0.0,0.0,0.0,0.0,0.0,0.58282,0.0,0.0,0.0,0.0,13.312000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55498,0.0,0.0,0.0,0.014495,0.0,0.0,0.0,0.0,0.0,0.45358000000000004,0.0,0.0,0.0,0.0,12.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61829,0.0,0.0,0.0,0.44756999999999997,0.0,0.0,0.0,0.0,0.0,0.64862,0.0,0.0,0.0,0.0,5.9707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1513e-08,0.0,0.0,0.0,4.9879e-10,0.0,0.0,0.0,0.0,0.0,2.0251e-08,0.0,0.0,0.0,0.0,7.9468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019655,0.0,0.0,0.0,4.1316e-08,0.0,0.0,0.0,0.0,0.0,1.9854e-07,0.0,0.0,0.0,0.0,7.9468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0816,0.0,0.0,0.0,0.38145,0.0,0.0,0.0,0.0,0.0,0.98895,0.0,0.0,0.0,0.0,17.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8383,0.0,0.0,0.0,0.9614299999999999,0.0,0.0,0.0,0.0,0.0,1.8402,0.0,0.0,0.0,0.0,24.886,382,BL-EL-ER,3.0
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7249899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6422899999999999,0.54648,0.0,0.0,0.0,28.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34747,0.33078,0.0,0.0,0.0,24.769000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7449600000000001,0.61038,0.0,0.0,0.0,17.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1242e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6146e-09,2.2517999999999997e-08,0.0,0.0,0.0,6.3403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9185e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4364e-07,2.0266e-07,0.0,0.0,0.0,12.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3158,1.1001,0.0,0.0,0.0,49.291000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2049,1.6064,0.0,0.0,0.0,57.782,382,BL-ER-RI,3.0
